iterationNum,tenant,environment,testTarget,api,Number Of Drivers,additionalDriverArray,additionalDriverObject,addHasMedicalConditions,relationToPropCode,relationToPropUID,addOccupationCode,addOccupation,addDateOfBirthYear,addResidentSinceBirth,addResidentSinceYear,addLicType,addLicenceHeldYear,addLicenceHeldMonth,lexisNexisTriggerName,propIDMatch,add1IDMatch,fClaim12,fClaim24,fClaim36,fClaim48,fClaim60,nfClaim12,nfClaim24,nfClaim36,nfClaim48,nfClaim60,claims result,convictionsArray,addConvictionsArray,no Of Convictions,conviction1,conviction2,conviction3,convictionCode1,convictionCode2,convictionCode3,,disqualMonths1,disqualMonths2,disqualMonths3,pointsReceived1,pointsReceived2,pointsReceived3,convDate1Year,convDate2Year,convDate3Year,isPending1,isPending2,isPending3,fromML1,fromML2,fromML3,hasCriminalConvictions,hasMedicalConditions,hadInsuranceRefused,hadPolicyCancelled,hadPolicyVoid,isModified,isImpounded,ageOfVehicle,YOM,vehicleValue,vehABI,vehRate,registeredOwnerUID,classOfUseUID,postcode sector,postcodeGroup,postcode,propOccCode,propOccName,licenceType,licenceHeldYear,licenceHeldMonth,coverTypeUID,propResidentSinceBirth,propResidentSinceYear,dateOfBirthYear,,effectiveDateYear,targetScheme,separator,rule1,loading1,status1,rule2,loading2,status2,rule3,loading3,status3,rule4,loading4,status4,rule5,loading5,status5,rule6,loading6,status6,rule7,loading7,status7,rule8,loading8,status8,rule9,loading9,status9,rule10,loading10,status10,rule11,loading11,status11,rule12,loading12,status12,rule13,loading13,status13,rule14,loading14,status14,rule15,loading15,status15,rule16,loading16,status16,rule17,loading17,status17,rule18,loading18,status18
160,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,1,0,0,0,0,,[{{conviction1}}],[],1,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",MW14,,,1 conv and 1nf12 claim  30 PROP age,0,0,0,0,0,0,-2,-2,-2,false,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,54682129,27,ProposerPolicyholder,SocialDomesticAndPleasure,AL71,64.16,AL71AA,P29,Producer - Performing Arts,FullUKCarLicence,0,-24,ThirdParty,true,-30,-30,1 conv and 1nf claim  30 PROP age,0,Dash ERS Impound,-,,,,Base Rate,466,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
161,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,0,0,1,1,0,,[{{conviction1}}],[],1,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",MW16,,,1 conv and 2nf claim where one is out of date  30 PROP age,0,0,0,0,0,0,-2,-2,-2,false,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,7081704,28,ProposerPolicyholder,SocialDomesticAndPleasure,SL951,64.38,SL951AA,24C,Professional Apprentice Footballer,FullUKCarLicence,0,-24,ThirdParty,true,-30,-30,1 conv and 2nf claim where one is out of date  30 PROP age,0,Dash ERS Impound,-,,,,Base Rate,466,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
162,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,0,1,0,0,0,,"[{{conviction1}},{{conviction2}}]",[],2,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",PC12,PC10,,2 conv where 1 is out of date and 1nf24 claim  30 PROP age,0,0,0,0,0,0,-4,-3,-2,false,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,4135621,28,ProposerPolicyholder,SocialDomesticAndPleasure,DY84,64.71,DY84AA,P30,Professional Boxer,FullUKCarLicence,0,-24,ThirdParty,true,-30,-30,2 conv where 1 is out of date and 1f claim  30 PROP age,0,Dash ERS Impound,-,,,,Base Rate,466,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
163,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,0,0,0,0,0,,[{{conviction1}}],[],1,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",CD90,,,"1 CD conv pending to test not BA, IN, LC 31 PROP age",0,0,0,0,0,0,-2,-2,-2,true,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,53628044,28,ProposerPolicyholder,SocialDomesticAndPleasure,NG196,64.85,NG196AA,32D,Professional Cricketer,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,"1 CD conv pending to test not BA, IN, LC 31 PROP age",0,Dash ERS Impound,-,,,,Base Rate,251,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,DECLINE,Pending Convictions,,DECLINE,,,,,,,,,,,,,,,,,,,,,,,,
164,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,0,0,0,0,0,,[{{conviction1}}],[],1,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",SP46,,,1 SP conv to check a single minor  31 PROP age,0,0,0,6,0,0,-2,-2,-2,false,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,39199887,29,ProposerPolicyholder,SocialDomesticAndPleasure,TW208,64.91,TW208AA,37D,Professional Cyclist,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,1 SP conv to check a single minor  31 PROP age,0,Dash ERS Impound,-,,,,Base Rate,281,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
165,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,1,0,0,0,0,0,0,0,,[],[],0,,,,,,,1f36 claim  31 PROP age,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,53515304,29,ProposerPolicyholder,SocialDomesticAndPleasure,NN40,65.62,NN40AA,25C,Professional Footballer,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,1 claim  31 PROP age,0,Dash ERS Impound,-,,,,Base Rate,281,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
166,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,1,0,0,0,0,0,0,0,0,0,,[{{conviction1}}],[],1,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",BA20,,,1 conv and 1f claim  31 PROP age,0,0,0,0,0,0,-2,-2,-2,false,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,15101801,29,ProposerPolicyholder,SocialDomesticAndPleasure,B762,66.23,B762AA,P31,Professional Racing Driver,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,1 conv and 1f claim  31 PROP age,0,Dash ERS Impound,-,,,,Base Rate,420,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
167,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,1,0,0,0,0,,[{{conviction1}}],[],1,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",BA22,,,1 conv and 1nf claim  31 PROP age,0,0,0,0,0,0,-2,-2,-2,false,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,4134993,29,ProposerPolicyholder,SocialDomesticAndPleasure,B761,66.58,B761AA,P32,Professional Racing Motorcyclist,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,1 conv and 1nf claim  31 PROP age,0,Dash ERS Impound,-,,,,Base Rate,420,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
168,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,1,1,0,0,0,0,0,0,,[{{conviction1}}],[],1,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",BA24,,,1 conv and 2f claim where one is out of date  31 PROP age,0,0,0,0,0,0,-2,-2,-2,false,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,7132011,29,ProposerPolicyholder,SocialDomesticAndPleasure,M320,66.59,M320AA,63A,Professional Sports Coach,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,1 conv and 2f claim where one is out of date  31 PROP age,0,Dash ERS Impound,-,,,,Base Rate,420,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
169,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,1,0,0,0,0,0,0,0,0,0,,"[{{conviction1}},{{conviction2}}]",[],2,"{""ConvictionCode"":{""InstepCode"": ""{{convictionCode1}}""},""DisqualificationMonths"": {{disqualMonths1}}, ""PointsReceived"": {{pointsReceived1}}, ""ConvictionDate"": ""{{convDate1}}"",""IsPending"":{{isPending1}},""IsFromMyLicense"":{{fromML1}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode2}}""},""DisqualificationMonths"": {{disqualMonths2}}, ""PointsReceived"": {{pointsReceived2}},""ConvictionDate"": ""{{convDate2}}"",""IsPending"":{{isPending2}},""IsFromMyLicense"":{{fromML2}}}","{""ConvictionCode"":{""InstepCode"": ""{{convictionCode3}}""},""DisqualificationMonths"": {{disqualMonths3}}, ""PointsReceived"": {{pointsReceived3}},""ConvictionDate"": ""{{convDate3}}"",""IsPending"":{{isPending3}},""IsFromMyLicense"":{{fromML3}}}",BA26,CU12,,2 conv where 1 is out of date and 1f claim  31 PROP age,0,0,0,0,0,0,-3,-4,-2,false,false,false,true,true,true,false,false,false,false,false,false,true,0,2023,5000,47502901,29,ProposerPolicyholder,SocialDomesticAndPleasure,TW79,66.88,TW79AA,P33,Professional Sportsperson,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,2 conv where 1 is out of date and 1f claim  31 PROP age,0,Dash ERS Impound,-,,,,Base Rate,420,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
170,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,1,0,0,0,0,0,0,0,0,0,,[],[],0,,,,,,,1f12 claim PROP <25,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,7096203,29,ProposerPolicyholder,SocialDomesticAndPleasure,WV100,67.1,WV100AA,P34,Professional Wrestler,FullUKCarLicence,0,-24,ThirdParty,true,-24,-24,1f claim PROP <25,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
171,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,1,0,0,0,0,0,0,0,0,0,,[],[],0,,,,,,,1f12 claim PROP 25,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,53623301,29,ProposerPolicyholder,SocialDomesticAndPleasure,M904,67.4,M904AA,P36,Promoter,FullUKCarLicence,0,-24,ThirdParty,true,-25,-25,1f claim PROP 25,0,Dash ERS Impound,-,,,,Base Rate,315,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
172,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,1,0,0,0,0,0,0,0,0,0,,[],[],0,,,,,,,1f12 claim PROP 30,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,7132411,29,ProposerPolicyholder,SocialDomesticAndPleasure,AL59,67.89,AL59AA,761,Racehorse Groom,FullUKCarLicence,0,-24,ThirdParty,true,-30,-30,1f claim PROP 30,0,Dash ERS Impound,-,,,,Base Rate,315,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
173,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,1,0,0,0,0,0,0,0,0,0,,[],[],0,,,,,,,1f12 claim PROP 31,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,34104002,30,ProposerPolicyholder,SocialDomesticAndPleasure,SL41,67.93,SL41AA,267,Radio Director,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,1f claim PROP 31,0,Dash ERS Impound,-,,,,Base Rate,281,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
174,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,1,0,0,0,0,0,0,0,0,0,,[],[],0,,,,,,,1f12 claim PROP 65,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,46544781,30,ProposerPolicyholder,SocialDomesticAndPleasure,LE36,68.06,LE36AA,268,Radio Presenter,FullUKCarLicence,0,-24,ThirdParty,true,-65,-65,1f claim PROP 65,0,Dash ERS Impound,-,,,,Base Rate,281,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
175,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,1,0,0,0,0,0,0,0,0,0,,[],[],0,,,,,,,1f12 claim PROP 66,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,24007402,30,ProposerPolicyholder,SocialDomesticAndPleasure,B314,68.59,B314AA,269,Radio Producer,FullUKCarLicence,0,-24,ThirdParty,true,-66,-66,1f claim PROP 66,0,Dash ERS Impound,-,,,,Base Rate,281,QUOTE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
176,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,Z,0,0,0,0,0,0,0,0,0,,[],[],0,,,,,,,CLAIMS CAPSTONES ERRORS PROP AGE 25,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,54682623,30,ProposerPolicyholder,SocialDomesticAndPleasure,B437,68.95,B437AA,959,Rally Driver,FullUKCarLicence,0,-24,ThirdParty,true,-25,-25,CLAIMS CAPSTONES ERRORS PROP AGE 25,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,QUOTE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
177,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,Z,0,0,0,0,0,0,0,0,,[],[],0,,,,,,,CLAIMS CAPSTONES ERRORS PROP AGE 25,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,54653602,31,ProposerPolicyholder,SocialDomesticAndPleasure,WF134,70.24,WF134AA,R15,Referee,FullUKCarLicence,0,-24,ThirdParty,true,-25,-25,CLAIMS CAPSTONES ERRORS PROP AGE 25,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,DECLINE,Area,,QUOTE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
178,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,Z,0,0,0,0,0,0,0,,[],[],0,,,,,,,CLAIMS CAPSTONES ERRORS PROP AGE 30,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,18503613,31,ProposerPolicyholder,SocialDomesticAndPleasure,BF10,-1,BF10AA,R07,Reporter,FullUKCarLicence,0,-24,ThirdParty,true,-30,-30,CLAIMS CAPSTONES ERRORS PROP AGE 30,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,DECLINE,Area,,DECLINE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
179,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,Z,0,0,0,0,0,0,,[],[],0,,,,,,,CLAIMS CAPSTONES ERRORS PROP AGE 31,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,54518601,32,ProposerPolicyholder,SocialDomesticAndPleasure,BF12,-1,BF12AA,289,Screen Writer,FullUKCarLicence,0,-24,ThirdParty,true,-31,-31,CLAIMS CAPSTONES ERRORS PROP AGE 31,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,DECLINE,Area,,DECLINE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
180,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,9,0,0,0,0,0,,[],[],0,,,,,,,CLAIMS CAPSTONES ERRORS PROP AGE 50,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,28803201,32,ProposerPolicyholder,SocialDomesticAndPleasure,CH422,71.16,CH422AA,S07,Script Writer,FullUKCarLicence,0,-24,ThirdParty,true,-50,-50,CLAIMS CAPSTONES ERRORS PROP AGE 50,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,DECLINE,Area,,DECLINE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
181,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,9,0,0,0,0,,[],[],0,,,,,,,CLAIMS CAPSTONES ERRORS PROP AGE 60,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,28533702,32,ProposerPolicyholder,SocialDomesticAndPleasure,CH279,71.55,CH279AA,S12,Semi-Professional Sportsperson,FullUKCarLicence,0,-24,ThirdParty,true,-60,-60,CLAIMS CAPSTONES ERRORS PROP AGE 60,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,DECLINE,Area,,DECLINE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
182,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,0,9,0,0,0,,[],[],0,,,,,,,CLAIMS CAPSTONES ERRORS PROP AGE 65,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,28552935,32,ProposerPolicyholder,SocialDomesticAndPleasure,DN12,71.78,DN12AA,S39,Showman or Woman,FullUKCarLicence,0,-24,ThirdParty,true,-65,-65,CLAIMS CAPSTONES ERRORS PROP AGE 65,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,DECLINE,Area,,DECLINE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
183,dash,test-develop,schemes,recar,ProposerOnly,[],,,,,,,,,,,,,autoone,IS,7,0,0,0,0,0,0,0,9,0,0,,[],[],0,,,,,,,CLAIMS CAPSTONES ERRORS PROP AGE 65,,,,,,,,,,,,,,,,false,false,false,false,false,false,true,0,2023,5000,54683245,32,ProposerPolicyholder,SocialDomesticAndPleasure,HU92,71.92,HU92AA,314,Song Writer,FullUKCarLicence,0,-24,ThirdParty,true,-65,-65,CLAIMS CAPSTONES ERRORS PROP AGE 65,0,Dash ERS Impound,-,,,,Base Rate,,DECLINE,,,,Occupation,,DECLINE,,,,Vehicle Group,,DECLINE,Area,,DECLINE,,,,Convictions History,,QUOTE,Pending Convictions,,QUOTE,,,,,,,,,,,,,,,,,,,,,,,,
